,company_id,funded_or_acquired
115274,c:259529,1.0
115275,c:25953,0.0
115276,c:259530,1.0
115277,c:259531,0.0
115278,c:259532,0.0
115279,c:259533,0.0
115280,c:259534,0.0
115281,c:259535,1.0
115282,c:259537,0.0
115283,c:259538,0.0
115284,c:259539,0.0
115285,c:25954,0.0
115286,c:259540,0.0
115287,c:259541,0.0
115288,c:259542,0.0
115289,c:259543,0.0
115290,c:259544,0.0
115291,c:259545,0.0
115292,c:259546,0.0
115293,c:259547,0.0
115294,c:259548,0.0
115295,c:259549,0.0
115296,c:25955,0.0
115297,c:259550,0.0
115298,c:259551,0.0
115299,c:259552,0.0
115300,c:259553,0.0
115301,c:259554,0.0
115302,c:259555,0.0
115303,c:259556,0.0
115304,c:259558,0.0
115305,c:259559,0.0
115306,c:25956,0.0
115307,c:259560,0.0
115308,c:259561,0.0
115309,c:259562,0.0
115310,c:259563,0.0
115311,c:259564,0.0
115312,c:259565,1.0
115313,c:259566,0.0
115314,c:259567,0.0
115315,c:259568,0.0
115316,c:259569,0.0
115317,c:25957,0.0
115318,c:259570,0.0
115319,c:259571,0.0
115320,c:259572,0.0
115321,c:259573,0.0
115322,c:259574,0.0
115323,c:259575,0.0
115324,c:259576,0.0
115325,c:259577,0.0
115326,c:259578,0.0
115327,c:259579,0.0
115328,c:25958,0.0
115329,c:259580,0.0
115330,c:259581,1.0
115331,c:259582,0.0
115332,c:259583,0.0
115333,c:259584,0.0
115334,c:259585,0.0
115335,c:259587,0.0
115336,c:259588,0.0
115337,c:259589,0.0
115338,c:25959,1.0
115339,c:259590,1.0
115340,c:259591,0.0
115341,c:259592,0.0
115342,c:259593,0.0
115343,c:259594,0.0
115344,c:259595,0.0
115345,c:259596,1.0
115346,c:259597,0.0
115347,c:259598,0.0
115348,c:259599,0.0
115349,c:25960,0.0
115350,c:259600,0.0
115351,c:259601,0.0
115352,c:259602,1.0
115353,c:259603,0.0
115354,c:259604,0.0
115355,c:259605,0.0
115356,c:259606,0.0
115357,c:259607,0.0
115358,c:259608,0.0
115359,c:259609,0.0
115360,c:25961,1.0
115361,c:259610,1.0
115362,c:259611,0.0
115363,c:259612,0.0
115364,c:259613,0.0
115365,c:259614,0.0
115366,c:259615,0.0
115367,c:259616,0.0
115368,c:259617,0.0
115369,c:259618,0.0
115370,c:259619,0.0
115371,c:25962,1.0
115372,c:259621,0.0
115373,c:259622,0.0
115374,c:259623,0.0
115375,c:259624,0.0
115376,c:259625,0.0
115377,c:259626,0.0
115378,c:259627,0.0
115379,c:259628,1.0
115380,c:259629,0.0
115381,c:25963,1.0
115382,c:259630,0.0
115383,c:259631,0.0
115384,c:259632,0.0
115385,c:259633,0.0
115386,c:259634,0.0
115387,c:259635,0.0
115388,c:259636,0.0
115389,c:259637,0.0
115390,c:259638,0.0
115391,c:259639,0.0
115392,c:25964,1.0
115393,c:259640,0.0
115394,c:259641,0.0
115395,c:259642,0.0
115396,c:259643,0.0
115397,c:259644,0.0
115398,c:259645,0.0
115399,c:259646,0.0
115400,c:259647,0.0
115401,c:259648,0.0
115402,c:259649,0.0
115403,c:25965,0.0
115404,c:259650,0.0
115405,c:259651,0.0
115406,c:259652,0.0
115407,c:259653,0.0
115408,c:259654,0.0
115409,c:259655,1.0
115410,c:259656,0.0
115411,c:259657,0.0
115412,c:259658,0.0
115413,c:259659,0.0
115414,c:25966,1.0
115415,c:259660,0.0
115416,c:259661,0.0
115417,c:259662,0.0
115418,c:259663,1.0
115419,c:259664,0.0
115420,c:259665,1.0
115421,c:259667,0.0
115422,c:259668,0.0
115423,c:259669,0.0
115424,c:25967,0.0
115425,c:259670,1.0
115426,c:259671,0.0
115427,c:259672,1.0
115428,c:259673,0.0
115429,c:259674,0.0
115430,c:259675,0.0
115431,c:259676,0.0
115432,c:259677,0.0
115433,c:259678,0.0
115434,c:259679,0.0
115435,c:25968,1.0
115436,c:259680,0.0
115437,c:259681,0.0
115438,c:259682,1.0
115439,c:259683,0.0
115440,c:259684,0.0
115441,c:259685,0.0
115442,c:259686,0.0
115443,c:259687,0.0
115444,c:259688,0.0
115445,c:259689,0.0
115446,c:259691,1.0
115447,c:259692,0.0
115448,c:259693,0.0
115449,c:259694,1.0
115450,c:259695,1.0
115451,c:259696,1.0
115452,c:259697,1.0
115453,c:259698,0.0
115454,c:259699,1.0
115455,c:2597,0.0
115456,c:259701,0.0
115457,c:259702,1.0
115458,c:259703,0.0
115459,c:259704,1.0
115460,c:259705,0.0
115461,c:259706,0.0
115462,c:259707,0.0
115463,c:259708,0.0
115464,c:259709,1.0
115465,c:25971,1.0
115466,c:259710,0.0
115467,c:259712,0.0
115468,c:259713,0.0
115469,c:259714,0.0
115470,c:259715,0.0
115471,c:259716,0.0
115472,c:259717,0.0
115473,c:259718,0.0
115474,c:259719,0.0
115475,c:25972,1.0
115476,c:259721,0.0
115477,c:259723,0.0
115478,c:259724,0.0
115479,c:259725,1.0
115480,c:259726,0.0
115481,c:259727,0.0
115482,c:259728,0.0
115483,c:259730,0.0
115484,c:259731,0.0
115485,c:259732,0.0
115486,c:259733,1.0
115487,c:259735,0.0
115488,c:259736,1.0
115489,c:259737,0.0
115490,c:259738,0.0
115491,c:259739,0.0
115492,c:25974,0.0
115493,c:259740,0.0
115494,c:259741,0.0
115495,c:259742,1.0
115496,c:259743,0.0
115497,c:259745,0.0
115498,c:259746,0.0
115499,c:259747,0.0
115500,c:259748,0.0
115501,c:259749,0.0
115502,c:25975,0.0
115503,c:259750,0.0
115504,c:259751,0.0
115505,c:259752,0.0
115506,c:259753,0.0
115507,c:259754,0.0
115508,c:259755,0.0
115509,c:259759,0.0
115510,c:25976,0.0
115511,c:259760,0.0
115512,c:259761,0.0
115513,c:259762,0.0
115514,c:259763,1.0
115515,c:259766,0.0
115516,c:259767,1.0
115517,c:259768,0.0
115518,c:25977,1.0
115519,c:259771,1.0
115520,c:259772,0.0
115521,c:259773,0.0
115522,c:259774,0.0
115523,c:259775,0.0
115524,c:259776,0.0
115525,c:259777,0.0
115526,c:259778,0.0
115527,c:259779,0.0
115528,c:25978,1.0
115529,c:259780,0.0
115530,c:259781,0.0
115531,c:259785,0.0
115532,c:259786,0.0
115533,c:259787,0.0
115534,c:259788,0.0
115535,c:259789,0.0
115536,c:25979,0.0
115537,c:259790,0.0
115538,c:259791,0.0
115539,c:259792,0.0
115540,c:259793,0.0
115541,c:259794,0.0
115542,c:259795,0.0
115543,c:259796,0.0
115544,c:259797,0.0
115545,c:259798,1.0
115546,c:259799,0.0
115547,c:2598,1.0
115548,c:259801,0.0
115549,c:259802,1.0
115550,c:259803,0.0
115551,c:259804,0.0
115552,c:259805,1.0
115553,c:259806,0.0
115554,c:259808,1.0
115555,c:259809,0.0
115556,c:25981,0.0
115557,c:259810,0.0
115558,c:259811,1.0
115559,c:259812,1.0
115560,c:259813,0.0
115561,c:259814,0.0
115562,c:259815,1.0
115563,c:259816,1.0
115564,c:259817,1.0
115565,c:259818,0.0
115566,c:259819,0.0
115567,c:25982,0.0
115568,c:259820,1.0
115569,c:259821,1.0
115570,c:259822,0.0
115571,c:259824,0.0
115572,c:259825,0.0
115573,c:259828,0.0
115574,c:259829,0.0
115575,c:25983,1.0
115576,c:259830,0.0
115577,c:259831,0.0
115578,c:259832,0.0
115579,c:259833,0.0
115580,c:259834,0.0
115581,c:259835,0.0
115582,c:259836,1.0
115583,c:259837,0.0
115584,c:259838,0.0
115585,c:259839,0.0
115586,c:25984,1.0
115587,c:259840,1.0
115588,c:259841,0.0
115589,c:259842,0.0
115590,c:259843,0.0
115591,c:259844,0.0
115592,c:259845,0.0
115593,c:259846,0.0
115594,c:259847,1.0
115595,c:259848,0.0
115596,c:259849,0.0
115597,c:25985,0.0
115598,c:259850,0.0
115599,c:259851,0.0
115600,c:259852,0.0
115601,c:259853,0.0
115602,c:259854,0.0
115603,c:259855,0.0
115604,c:259856,0.0
115605,c:259857,0.0
115606,c:259858,0.0
115607,c:259859,0.0
115608,c:25986,1.0
115609,c:259860,0.0
115610,c:259862,0.0
115611,c:259863,0.0
115612,c:259864,0.0
115613,c:259866,1.0
115614,c:259867,1.0
115615,c:259868,0.0
115616,c:259869,0.0
115617,c:25987,1.0
115618,c:259870,0.0
115619,c:259871,0.0
115620,c:259872,0.0
115621,c:259873,0.0
115622,c:259874,0.0
115623,c:259875,0.0
115624,c:259876,0.0
115625,c:259877,0.0
115626,c:259879,0.0
115627,c:25988,0.0
115628,c:259880,0.0
115629,c:259881,0.0
115630,c:259882,0.0
115631,c:259883,1.0
115632,c:259884,0.0
115633,c:259885,0.0
115634,c:259886,0.0
115635,c:259887,0.0
115636,c:259888,1.0
115637,c:259889,0.0
115638,c:25989,1.0
115639,c:259891,0.0
115640,c:259892,0.0
115641,c:259893,0.0
115642,c:259894,0.0
115643,c:259895,1.0
115644,c:259896,0.0
115645,c:259899,0.0
115646,c:2599,0.0
115647,c:259900,0.0
115648,c:259901,0.0
115649,c:259902,0.0
115650,c:259903,0.0
115651,c:259904,1.0
115652,c:259905,0.0
115653,c:259906,0.0
115654,c:259907,0.0
115655,c:259908,1.0
115656,c:259909,0.0
115657,c:25991,1.0
115658,c:259910,0.0
115659,c:259911,0.0
115660,c:259912,0.0
115661,c:259913,0.0
115662,c:259914,0.0
115663,c:259915,0.0
115664,c:259916,0.0
115665,c:259917,0.0
115666,c:259918,0.0
115667,c:259919,0.0
115668,c:25992,0.0
115669,c:259920,0.0
115670,c:259921,0.0
115671,c:259922,0.0
115672,c:259923,0.0
115673,c:259924,0.0
115674,c:259925,0.0
115675,c:259926,1.0
115676,c:259927,0.0
115677,c:259928,0.0
115678,c:259929,1.0
115679,c:25993,1.0
115680,c:259930,1.0
115681,c:259931,0.0
115682,c:259932,1.0
115683,c:259933,0.0
115684,c:259934,0.0
115685,c:259935,0.0
115686,c:259936,0.0
115687,c:259938,1.0
115688,c:259939,1.0
115689,c:25994,0.0
115690,c:259941,0.0
115691,c:259942,0.0
115692,c:259943,1.0
115693,c:259944,0.0
115694,c:259945,1.0
115695,c:259946,0.0
115696,c:259947,0.0
115697,c:259948,0.0
115698,c:259949,0.0
115699,c:25995,1.0
115700,c:259950,1.0
115701,c:259951,0.0
115702,c:259952,1.0
115703,c:259953,0.0
115704,c:259954,0.0
115705,c:259955,0.0
115706,c:259956,1.0
115707,c:259958,0.0
115708,c:259959,0.0
115709,c:259960,1.0
115710,c:259961,1.0
115711,c:259962,0.0
115712,c:259963,0.0
115713,c:259964,0.0
115714,c:259967,0.0
115715,c:259968,0.0
115716,c:259969,1.0
115717,c:25997,1.0
115718,c:259970,0.0
115719,c:259971,0.0
115720,c:259972,0.0
115721,c:259973,1.0
115722,c:259974,1.0
115723,c:259975,0.0
115724,c:259976,0.0
115725,c:259977,0.0
115726,c:259978,0.0
115727,c:25998,0.0
115728,c:259980,0.0
115729,c:259981,0.0
115730,c:259982,0.0
115731,c:259983,1.0
115732,c:259984,0.0
115733,c:259985,0.0
115734,c:259986,0.0
115735,c:259987,0.0
115736,c:259988,0.0
115737,c:259989,0.0
115738,c:25999,0.0
115739,c:259990,0.0
115740,c:259991,0.0
115741,c:259992,0.0
115742,c:259993,0.0
115743,c:259994,1.0
115744,c:259995,0.0
115745,c:259996,1.0
115746,c:259997,1.0
115747,c:259998,0.0
115748,c:259999,0.0
115749,c:26,1.0
115750,c:260,0.0
115751,c:2600,0.0
115752,c:26000,1.0
115753,c:260000,1.0
115754,c:260001,0.0
115755,c:260002,0.0
115756,c:260003,0.0
115757,c:260004,0.0
115758,c:260005,0.0
115759,c:260006,0.0
115760,c:260007,1.0
115761,c:260008,1.0
115762,c:260009,0.0
115763,c:26001,1.0
115764,c:260010,1.0
115765,c:260011,0.0
115766,c:260012,0.0
115767,c:260013,0.0
115768,c:260014,0.0
115769,c:260016,1.0
115770,c:260018,0.0
115771,c:260019,0.0
115772,c:26002,1.0
115773,c:260020,0.0
115774,c:260021,0.0
115775,c:260022,0.0
115776,c:260023,1.0
115777,c:260024,1.0
115778,c:260025,0.0
115779,c:260026,0.0
115780,c:260027,1.0
115781,c:260028,1.0
115782,c:26003,0.0
115783,c:260030,0.0
115784,c:260031,0.0
115785,c:260032,0.0
115786,c:260033,1.0
115787,c:260034,0.0
115788,c:260035,1.0
115789,c:260036,0.0
115790,c:260037,0.0
115791,c:260038,1.0
115792,c:260039,1.0
115793,c:26004,0.0
115794,c:260040,0.0
115795,c:260041,1.0
115796,c:260042,0.0
115797,c:260044,0.0
115798,c:260045,1.0
115799,c:260046,1.0
115800,c:260047,1.0
115801,c:260048,0.0
115802,c:260049,0.0
115803,c:26005,0.0
115804,c:260050,1.0
115805,c:260051,0.0
115806,c:260052,1.0
115807,c:260053,0.0
115808,c:260054,0.0
115809,c:260055,0.0
115810,c:260056,0.0
115811,c:260057,0.0
115812,c:260058,0.0
115813,c:260059,0.0
115814,c:26006,0.0
115815,c:260060,0.0
115816,c:260061,1.0
115817,c:260062,1.0
115818,c:260063,0.0
115819,c:260065,0.0
115820,c:260066,1.0
115821,c:260067,0.0
115822,c:260068,0.0
115823,c:260069,0.0
115824,c:26007,1.0
115825,c:260070,0.0
115826,c:260071,0.0
115827,c:260072,0.0
115828,c:260073,0.0
115829,c:260074,0.0
115830,c:260075,0.0
115831,c:260076,0.0
115832,c:260077,0.0
115833,c:260078,0.0
115834,c:260079,0.0
115835,c:26008,0.0
115836,c:260080,0.0
115837,c:260081,0.0
115838,c:260082,0.0
115839,c:260086,0.0
115840,c:260087,0.0
115841,c:260088,0.0
115842,c:260089,0.0
115843,c:26009,1.0
115844,c:260090,0.0
115845,c:260091,0.0
115846,c:260092,0.0
115847,c:260093,1.0
115848,c:260094,0.0
115849,c:260095,0.0
115850,c:260096,0.0
115851,c:260097,0.0
115852,c:260098,0.0
115853,c:260099,0.0
115854,c:2601,0.0
115855,c:260100,0.0
115856,c:260101,0.0
115857,c:260102,0.0
115858,c:260103,0.0
115859,c:260104,0.0
115860,c:260105,0.0
115861,c:260106,0.0
115862,c:260108,0.0
115863,c:260109,0.0
115864,c:260110,1.0
115865,c:260111,0.0
115866,c:260112,0.0
115867,c:260113,0.0
115868,c:260114,0.0
115869,c:260115,0.0
115870,c:260116,1.0
115871,c:260117,1.0
115872,c:260119,0.0
115873,c:260120,0.0
115874,c:260121,0.0
115875,c:260122,0.0
115876,c:260123,0.0
115877,c:260124,0.0
115878,c:260125,0.0
115879,c:260126,0.0
115880,c:260127,0.0
115881,c:260128,0.0
115882,c:260129,0.0
115883,c:26013,0.0
115884,c:260130,0.0
115885,c:260131,0.0
115886,c:260132,0.0
115887,c:260133,1.0
115888,c:260134,0.0
115889,c:260135,0.0
115890,c:260136,0.0
115891,c:260137,0.0
115892,c:260138,0.0
115893,c:260139,0.0
115894,c:26014,1.0
115895,c:260140,0.0
115896,c:260141,0.0
115897,c:260142,0.0
115898,c:260143,0.0
115899,c:260144,0.0
115900,c:260145,0.0
115901,c:260146,0.0
115902,c:260147,0.0
115903,c:260148,0.0
115904,c:260149,0.0
115905,c:26015,1.0
115906,c:260150,0.0
115907,c:260151,0.0
115908,c:260152,0.0
115909,c:260153,0.0
115910,c:260154,0.0
115911,c:260155,0.0
115912,c:260157,0.0
115913,c:260158,0.0
115914,c:260159,0.0
115915,c:26016,1.0
115916,c:260160,0.0
115917,c:260161,0.0
115918,c:260162,0.0
115919,c:260163,0.0
115920,c:260164,0.0
115921,c:260165,0.0
115922,c:260166,0.0
115923,c:260168,0.0
115924,c:260169,0.0
115925,c:26017,1.0
115926,c:260170,0.0
115927,c:260171,0.0
115928,c:260172,0.0
115929,c:260173,0.0
115930,c:260174,0.0
115931,c:260175,0.0
115932,c:260176,0.0
115933,c:260177,0.0
115934,c:260178,0.0
115935,c:260179,0.0
115936,c:26018,1.0
115937,c:260180,0.0
115938,c:260181,0.0
115939,c:260182,0.0
115940,c:260183,0.0
115941,c:260184,0.0
115942,c:260185,0.0
115943,c:260186,0.0
115944,c:260187,0.0
115945,c:260188,0.0
115946,c:260189,0.0
115947,c:26019,1.0
115948,c:260190,0.0
115949,c:260191,0.0
115950,c:260192,0.0
115951,c:260193,0.0
115952,c:260194,0.0
115953,c:260195,0.0
115954,c:260196,0.0
115955,c:260197,0.0
115956,c:260198,0.0
115957,c:260199,0.0
115958,c:2602,0.0
115959,c:26020,0.0
115960,c:260200,0.0
115961,c:260201,0.0
115962,c:260202,0.0
115963,c:260203,0.0
115964,c:260204,0.0
115965,c:260205,0.0
115966,c:260206,0.0
115967,c:260207,0.0
115968,c:260208,0.0
115969,c:260209,0.0
115970,c:26021,1.0
115971,c:260210,0.0
115972,c:260211,0.0
115973,c:260212,0.0
115974,c:260213,0.0
115975,c:260214,0.0
115976,c:260215,0.0
115977,c:260216,0.0
115978,c:260217,0.0
115979,c:260218,0.0
115980,c:260219,0.0
115981,c:26022,1.0
115982,c:260220,0.0
115983,c:260221,0.0
115984,c:260222,0.0
115985,c:260223,0.0
115986,c:260224,0.0
115987,c:260225,0.0
115988,c:260226,1.0
115989,c:260227,0.0
115990,c:260228,0.0
115991,c:260229,0.0
115992,c:26023,1.0
115993,c:260230,0.0
115994,c:260231,0.0
115995,c:260232,0.0
115996,c:260233,0.0
115997,c:260234,0.0
115998,c:260235,0.0
115999,c:260236,0.0
116000,c:260237,0.0
116001,c:260238,0.0
116002,c:260239,0.0
116003,c:26024,0.0
116004,c:260240,0.0
116005,c:260241,0.0
116006,c:260243,0.0
116007,c:260244,0.0
116008,c:260245,0.0
116009,c:260246,0.0
116010,c:260247,0.0
116011,c:260248,0.0
116012,c:260249,0.0
116013,c:26025,1.0
116014,c:260250,0.0
116015,c:260251,0.0
116016,c:260252,0.0
116017,c:260253,0.0
116018,c:260254,0.0
116019,c:260255,0.0
116020,c:260256,0.0
116021,c:260257,0.0
116022,c:260258,0.0
116023,c:260259,0.0
116024,c:26026,1.0
116025,c:260260,0.0
116026,c:260261,0.0
116027,c:260263,0.0
116028,c:260264,0.0
116029,c:260265,0.0
116030,c:260266,0.0
116031,c:260267,0.0
116032,c:260268,0.0
116033,c:260269,0.0
116034,c:260270,0.0
116035,c:260271,0.0
116036,c:260272,0.0
116037,c:260273,0.0
116038,c:260274,0.0
116039,c:260275,1.0
116040,c:260276,0.0
116041,c:260277,0.0
116042,c:260278,0.0
116043,c:260279,0.0
116044,c:26028,1.0
116045,c:260280,0.0
116046,c:260281,0.0
116047,c:260282,0.0
116048,c:260283,1.0
116049,c:260284,0.0
116050,c:260285,0.0
116051,c:260286,0.0
116052,c:260288,0.0
116053,c:260289,0.0
116054,c:26029,0.0
116055,c:260290,0.0
116056,c:260291,0.0
116057,c:260292,0.0
116058,c:260293,0.0
116059,c:260294,0.0
116060,c:260295,0.0
116061,c:260296,0.0
116062,c:260297,0.0
116063,c:260299,0.0
116064,c:2603,1.0
116065,c:26030,1.0
116066,c:260300,0.0
116067,c:260301,0.0
116068,c:260302,0.0
116069,c:260303,0.0
116070,c:260304,0.0
116071,c:260305,0.0
116072,c:260306,0.0
116073,c:260307,0.0
116074,c:260309,0.0
116075,c:26031,0.0
116076,c:260310,0.0
116077,c:260311,0.0
116078,c:260312,0.0
116079,c:260313,0.0
116080,c:260314,0.0
116081,c:260315,0.0
116082,c:260316,0.0
116083,c:260317,0.0
116084,c:260318,0.0
116085,c:260319,0.0
116086,c:26032,0.0
116087,c:260320,0.0
116088,c:260321,0.0
116089,c:260322,0.0
116090,c:260323,0.0
116091,c:260324,0.0
116092,c:260325,0.0
116093,c:260326,0.0
116094,c:260327,0.0
116095,c:260328,0.0
116096,c:260329,0.0
116097,c:260330,0.0
116098,c:260331,0.0
116099,c:260333,0.0
116100,c:260334,0.0
116101,c:260335,0.0
116102,c:260336,0.0
116103,c:260337,0.0
116104,c:260338,0.0
116105,c:260339,0.0
116106,c:260340,0.0
116107,c:260341,0.0
116108,c:260342,0.0
116109,c:260343,0.0
116110,c:260344,0.0
116111,c:260345,0.0
116112,c:260346,0.0
116113,c:260347,0.0
116114,c:260348,0.0
116115,c:260349,0.0
116116,c:26035,0.0
116117,c:260350,0.0
116118,c:260351,0.0
116119,c:260352,0.0
116120,c:260353,0.0
116121,c:260354,0.0
116122,c:260355,0.0
116123,c:260356,0.0
116124,c:260357,0.0
116125,c:260358,0.0
116126,c:260359,0.0
116127,c:260364,0.0
116128,c:260365,0.0
116129,c:260366,0.0
116130,c:260367,0.0
116131,c:260368,0.0
116132,c:260369,0.0
116133,c:260370,0.0
116134,c:260371,0.0
116135,c:260373,0.0
116136,c:260374,0.0
116137,c:260375,0.0
116138,c:260376,0.0
116139,c:260377,0.0
116140,c:260378,0.0
116141,c:260379,0.0
116142,c:26038,0.0
116143,c:260380,0.0
116144,c:260381,0.0
116145,c:260382,0.0
116146,c:260383,0.0
116147,c:260384,0.0
116148,c:260385,0.0
116149,c:260386,0.0
116150,c:260387,0.0
116151,c:260388,0.0
116152,c:260389,0.0
116153,c:26039,0.0
116154,c:260390,0.0
116155,c:260391,0.0
116156,c:260392,0.0
116157,c:260393,0.0
116158,c:260394,0.0
116159,c:260395,0.0
116160,c:260396,1.0
116161,c:260397,0.0
116162,c:260398,0.0
116163,c:260399,0.0
116164,c:2604,0.0
116165,c:260400,0.0
116166,c:260401,0.0
116167,c:260402,0.0
116168,c:260404,0.0
116169,c:260405,0.0
116170,c:260406,0.0
116171,c:260407,0.0
116172,c:260408,0.0
116173,c:260409,0.0
116174,c:26041,0.0
116175,c:260410,0.0
116176,c:260411,1.0
116177,c:260412,0.0
116178,c:260413,0.0
116179,c:260414,0.0
116180,c:260415,0.0
116181,c:260416,0.0
116182,c:260417,0.0
116183,c:260418,0.0
116184,c:260419,0.0
116185,c:26042,1.0
116186,c:260420,0.0
116187,c:260421,0.0
116188,c:260422,0.0
116189,c:260423,0.0
116190,c:260424,0.0
116191,c:260425,0.0
116192,c:260426,0.0
116193,c:260429,0.0
116194,c:26043,1.0
116195,c:260430,0.0
116196,c:260431,1.0
116197,c:260432,0.0
116198,c:260433,0.0
116199,c:260434,0.0
116200,c:260435,0.0
116201,c:260436,0.0
116202,c:260437,0.0
116203,c:260438,0.0
116204,c:260439,0.0
116205,c:26044,0.0
116206,c:260440,0.0
116207,c:260441,0.0
116208,c:260442,0.0
116209,c:260443,0.0
116210,c:260444,0.0
116211,c:260445,0.0
116212,c:260446,0.0
116213,c:260447,0.0
116214,c:260448,0.0
116215,c:26045,0.0
116216,c:260450,0.0
116217,c:260451,0.0
116218,c:260452,0.0
116219,c:260453,0.0
116220,c:260454,0.0
116221,c:260455,0.0
116222,c:260456,0.0
116223,c:260457,0.0
116224,c:260458,0.0
116225,c:260459,0.0
116226,c:26046,1.0
116227,c:260461,0.0
116228,c:260462,0.0
116229,c:260463,0.0
116230,c:260464,0.0
116231,c:260465,0.0
116232,c:260466,1.0
116233,c:260468,1.0
116234,c:260469,1.0
116235,c:26047,0.0
116236,c:260470,0.0
116237,c:260471,0.0
116238,c:260472,0.0
116239,c:260473,0.0
116240,c:260474,0.0
116241,c:260475,1.0
116242,c:260476,0.0
116243,c:260477,0.0
116244,c:260478,1.0
116245,c:260479,0.0
116246,c:26048,1.0
116247,c:260480,0.0
116248,c:260481,0.0
116249,c:260482,0.0
116250,c:260483,0.0
116251,c:260484,0.0
116252,c:260485,0.0
116253,c:260486,0.0
116254,c:260487,0.0
116255,c:260488,0.0
116256,c:260489,0.0
116257,c:26049,0.0
116258,c:260490,0.0
116259,c:260491,0.0
116260,c:260492,0.0
116261,c:260493,1.0
116262,c:260494,0.0
116263,c:260495,0.0
116264,c:260496,0.0
116265,c:260497,0.0
116266,c:260498,0.0
116267,c:260499,0.0
116268,c:2605,1.0
116269,c:26050,0.0
116270,c:260500,1.0
116271,c:260501,0.0
116272,c:260502,0.0
116273,c:260503,0.0
116274,c:260504,0.0
116275,c:260505,0.0
116276,c:260506,1.0
116277,c:260507,0.0
116278,c:260508,0.0
116279,c:260509,0.0
116280,c:26051,1.0
116281,c:260510,1.0
116282,c:260511,1.0
116283,c:260512,0.0
116284,c:260513,0.0
116285,c:260514,0.0
116286,c:260516,0.0
116287,c:260517,0.0
116288,c:260518,0.0
116289,c:260519,0.0
116290,c:26052,1.0
116291,c:260520,0.0
116292,c:260521,0.0
116293,c:260522,0.0
116294,c:260523,0.0
116295,c:260524,0.0
116296,c:260525,0.0
116297,c:260526,0.0
116298,c:260527,0.0
116299,c:260528,0.0
116300,c:260529,0.0
116301,c:26053,0.0
116302,c:260530,1.0
116303,c:260531,0.0
116304,c:260532,0.0
116305,c:260533,0.0
116306,c:260534,0.0
116307,c:260535,0.0
116308,c:260536,0.0
116309,c:260537,0.0
116310,c:260538,0.0
116311,c:260539,0.0
116312,c:26054,1.0
116313,c:260540,0.0
116314,c:260541,0.0
116315,c:260542,0.0
116316,c:260543,1.0
116317,c:260544,0.0
116318,c:260545,0.0
116319,c:260546,0.0
116320,c:260547,0.0
116321,c:260548,0.0
116322,c:260549,0.0
116323,c:26055,1.0
116324,c:260550,0.0
116325,c:260551,1.0
116326,c:260552,1.0
116327,c:260553,0.0
116328,c:260554,1.0
116329,c:260555,0.0
116330,c:260556,0.0
116331,c:260557,0.0
116332,c:260558,0.0
116333,c:260559,1.0
116334,c:26056,1.0
116335,c:260560,1.0
116336,c:260561,0.0
116337,c:260562,0.0
116338,c:260563,1.0
116339,c:260564,0.0
116340,c:260565,1.0
116341,c:260566,0.0
116342,c:260567,0.0
116343,c:260568,0.0
116344,c:260569,0.0
116345,c:26057,1.0
116346,c:260570,0.0
116347,c:260571,0.0
116348,c:260572,1.0
116349,c:260573,0.0
116350,c:260574,0.0
116351,c:260575,0.0
116352,c:260576,0.0
116353,c:260578,0.0
116354,c:260579,0.0
116355,c:26058,1.0
116356,c:260580,0.0
116357,c:260581,0.0
116358,c:260582,0.0
116359,c:260583,0.0
116360,c:260584,0.0
116361,c:260585,0.0
116362,c:260586,0.0
116363,c:260587,0.0
116364,c:260588,0.0
116365,c:260589,0.0
116366,c:26059,0.0
116367,c:260590,0.0
116368,c:260591,0.0
116369,c:260592,0.0
116370,c:260593,0.0
116371,c:260594,0.0
116372,c:260595,0.0
116373,c:260596,0.0
116374,c:260597,0.0
116375,c:260598,0.0
116376,c:260599,0.0
116377,c:2606,0.0
116378,c:26060,1.0
116379,c:260600,0.0
116380,c:260601,1.0
116381,c:260602,0.0
116382,c:260603,0.0
116383,c:260604,0.0
116384,c:260605,0.0
116385,c:260606,0.0
116386,c:260607,0.0
116387,c:260608,0.0
116388,c:260609,1.0
116389,c:26061,0.0
116390,c:260610,0.0
116391,c:260611,0.0
116392,c:260612,0.0
116393,c:260613,0.0
116394,c:260614,0.0
116395,c:260615,1.0
116396,c:260616,0.0
116397,c:260618,1.0
116398,c:260619,0.0
116399,c:26062,1.0
116400,c:260620,0.0
116401,c:260621,0.0
116402,c:260622,0.0
116403,c:260623,0.0
116404,c:260624,0.0
116405,c:260625,1.0
116406,c:260626,0.0
116407,c:260627,0.0
116408,c:260628,0.0
116409,c:260629,1.0
116410,c:26063,1.0
116411,c:260630,0.0
116412,c:260631,0.0
116413,c:260632,0.0
116414,c:260633,0.0
116415,c:260634,0.0
116416,c:260635,0.0
116417,c:260636,0.0
116418,c:260638,1.0
116419,c:260639,0.0
116420,c:26064,1.0
116421,c:260640,0.0
116422,c:260641,0.0
116423,c:260642,0.0
116424,c:260643,0.0
116425,c:260644,0.0
116426,c:260645,0.0
116427,c:260646,0.0
116428,c:260647,0.0
116429,c:260648,0.0
116430,c:260649,0.0
116431,c:26065,0.0
116432,c:260650,0.0
116433,c:260651,0.0
116434,c:260652,1.0
116435,c:260653,0.0
116436,c:260654,0.0
116437,c:260655,1.0
116438,c:260656,1.0
